run_id,scenario,phase,src_id,field_observer_model,engineer_model,model_class,observer_model,postmortem,round_time_budget_seconds,random_seed,history,rounds_after_swap,total_rounds,round_success_count,round_success_after_resume,perplexity,english_ngram_surprisal,message_entropy,gzip_compression_ratio,mcm,labels
veyru/1781725286,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,8,0.09090909090909091,7.39251390674658,2.885250917704692,3.5912067083301933,2.4516841354718957,44.77777777777778,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780598450|ordered_easy_rounds
veyru/1781725304,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,10,0.2727272727272727,7.289302851802619,2.9814942481837976,3.705462813084137,1.8667584519130147,39.8796992481203,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780598450|ordered_easy_rounds
veyru/1781733026,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,7,0.0,7.584571551350714,2.9160523162425678,3.7303283721060776,1.9511451066414285,48.80555555555556,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780598450|ordered_easy_rounds
veyru/1781733145,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,9,0.18181818181818182,7.463195941561744,2.8319051728468145,3.6630251565009453,2.108446761477216,47.68292682926829,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780598450|ordered_easy_rounds
veyru/1781733163,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,10,0.2727272727272727,7.585358047485352,2.8924641018013033,3.7729574855446506,1.8237200082961054,47.63106796116505,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780598450|ordered_easy_rounds
veyru/1781738468,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.0,6.57175266345342,3.1367779176243564,3.823117661595103,1.7047268476411688,50.05,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780598450|ordered_easy_rounds
veyru/1781738486,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,8,0.09090909090909091,6.326574504965603,3.173993351849501,3.867627437599782,1.653266515749388,62.64356435643565,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780598450|ordered_easy_rounds
veyru/1781738499,veyru,replace_learned,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,7,0.0,6.463837623596191,3.936501894681826,3.398433963184984,4.1682796658139525,53.28813559322034,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780598450|ordered_easy_rounds
veyru/1780956500,veyru,resume_expected,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.18181818181818182,7.941724653166484,2.9537482374526327,3.49207951335975,2.477037672853542,36.92198581560284,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780957215,veyru,resume_expected,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,10,0.2727272727272727,7.630788537253321,2.932452426791876,3.7059760035782703,1.9699012204678024,43.12698412698413,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780957681,veyru,resume_expected,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.18181818181818182,7.4091130677644195,2.956889269543039,3.7200752986210643,1.970964523210512,44.17741935483871,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780969869,veyru,resume_expected_no_postmortem,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,11,0.36363636363636365,7.873170877539593,2.9240981831275934,3.6471441042317134,2.076149999306736,41.08527131782946,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780970534,veyru,resume_expected_no_postmortem,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,10,0.2727272727272727,7.582392765925481,3.0138435695748544,3.770008958652336,1.8588389240968721,42.732283464566926,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780971682,veyru,resume_expected_no_postmortem,veyru/1780598450,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,9,0.18181818181818182,7.373206938306491,3.0024418524134955,3.743908768563528,1.934882679131424,45.5607476635514,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780598450|ordered_easy_rounds
veyru/1780600361,veyru,baseline,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,12,,6.286995152632396,3.7341745635459485,2.4800819047221774,5.51136238043617,26.757142857142856,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781744089,veyru,replace_cross_family,veyru/1780600361,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,16,0.45454545454545453,6.80759977571892,3.8049673846865097,2.3477498952965035,5.905139768717882,19.148936170212767,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781744129,veyru,replace_cross_family,veyru/1780600361,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,16,0.45454545454545453,6.880869308439624,3.866325747715731,2.434175860535891,5.596416528544565,19.382716049382715,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781744329,veyru,replace_cross_family,veyru/1780600361,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,15,0.36363636363636365,6.8200971794128415,3.831426514011562,2.546720302172542,5.354622934026373,21.60843373493976,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781717526,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.7272727272727273,6.298330775252333,3.732779169960564,2.541224673687554,5.147859274963294,23.093959731543624,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781717582,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.6363636363636364,6.460092598931832,3.8510260135906784,2.490483167608601,5.458254496090931,21.09493670886076,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781717612,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,17,0.5454545454545454,6.046718794958932,3.958622172305604,2.3353553277307806,6.037303290909485,18.755208333333332,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1781725351,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,17,0.5454545454545454,6.5634206853261805,4.006002782903811,2.441351630750379,5.4467938193508205,17.92156862745098,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600361|ordered_easy_rounds
veyru/1781725513,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,18,0.6363636363636364,6.407567707061768,3.853094645723015,2.606058480720126,4.986507447244557,21.30188679245283,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600361|ordered_easy_rounds
veyru/1781725600,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,18,0.6363636363636364,6.491779331612376,3.7935319737872373,2.59062588544456,5.0857760915122645,21.23841059602649,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600361|ordered_easy_rounds
veyru/1781733247,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,11,0.0,6.671492304120745,3.8565433056027416,2.217906558121828,6.531857294009545,18.36190476190476,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600361|ordered_easy_rounds
veyru/1781733301,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,15,0.36363636363636365,7.0739666914484305,3.6292903380513337,2.5922207510253403,5.089860774138038,20.3681592039801,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600361|ordered_easy_rounds
veyru/1781733323,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,11,0.0,6.644974345370278,3.706171934187261,2.5865653814780716,4.695942902597331,17.792951541850222,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600361|ordered_easy_rounds
veyru/1781738506,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,14,0.2727272727272727,6.437865307456569,4.095224372280795,2.7673328068666465,5.141117119613307,30.958041958041957,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600361|ordered_easy_rounds
veyru/1781738554,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,11,0.0,6.436929974062689,3.8522939780160623,2.853502779944815,4.473942035226623,33.207142857142856,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600361|ordered_easy_rounds
veyru/1781738650,veyru,replace_learned,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,15,0.36363636363636365,6.430478675842285,3.8198940238789154,2.971898589469298,4.09420429035705,30.99310344827586,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600361|ordered_easy_rounds
veyru/1780958229,veyru,resume_expected,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,22,1.0,6.492090286210526,3.9084240413524105,2.155654798450416,6.5447161120273085,16.069444444444443,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780958479,veyru,resume_expected,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,21,0.9090909090909091,6.5169876922260634,4.003407018291014,2.1527351879814356,6.724298563290278,16.905405405405407,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780959543,veyru,resume_expected,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,21,0.9090909090909091,6.487013256827066,3.8807613810020345,2.1469987945041584,6.496469316157964,15.625,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780971744,veyru,resume_expected_no_postmortem,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,22,1.0,6.500455654185751,3.921047338466325,2.230852222802601,6.357784235640082,17.27027027027027,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780971796,veyru,resume_expected_no_postmortem,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.6363636363636364,6.429244608037612,3.901848363911576,2.244887320211221,6.328865989347617,19.470588235294116,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780971801,veyru,resume_expected_no_postmortem,veyru/1780600361,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,22,1.0,6.517893607799824,3.892632979049661,2.231359836008607,6.294392010557526,16.78767123287671,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600361|ordered_easy_rounds
veyru/1780600649,veyru,baseline,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,10,,7.331665295048764,4.176664427597448,2.747152822328004,4.941797748054484,25.685714285714287,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781744422,veyru,replace_cross_family,veyru/1780600649,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,12,0.2727272727272727,7.484095057775808,4.155628582676641,2.535769408855982,5.942266599095032,22.505,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781744577,veyru,replace_cross_family,veyru/1780600649,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,16,0.6363636363636364,7.652566492146459,3.897406091572572,2.9080099198587757,4.460863633206047,27.43312101910828,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781744721,veyru,replace_cross_family,veyru/1780600649,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,16,0.6363636363636364,7.767517161095279,3.964807828506062,2.8380993283317792,4.45717378819124,23.053475935828878,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781717658,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.9090909090909091,7.4795201767322625,4.3158739435123845,2.6801487816914253,4.908831106980555,20.382978723404257,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781717735,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,20,1.0,7.5944475012215955,4.257545000053508,2.693897284384694,4.733471873683388,20.81081081081081,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781717772,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,20,1.0,7.453627252578736,4.3400089118348895,2.6925138661126233,4.822572374877598,20.82162162162162,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1781725644,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,14,0.45454545454545453,7.311557300388813,4.239608608549335,2.638277966476829,5.518839565142657,22.08675799086758,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781725646,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,17,0.7272727272727273,7.477398979302609,4.236979216078736,2.7346978836687823,4.907854648976606,23.46153846153846,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781725703,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,16,0.6363636363636364,7.6599292209349485,4.15374076743723,2.7460191264628513,4.919724167751911,23.027173913043477,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733386,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,12,0.2727272727272727,7.519916145697884,3.8669674976994743,2.8968285309706565,4.2646027024675535,25.55392156862745,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733414,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,13,0.36363636363636365,7.744207241374594,3.8584342686472497,2.90356626893945,4.165372487587953,23.1,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781733436,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,10,0.09090909090909091,7.703447227608668,3.7404190383876297,2.878947796614954,4.647955391354493,29.25862068965517,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738718,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,9,0.0,7.015773924621376,3.9329923536359592,3.0697554835930925,4.167804150173085,32.0,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738722,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,10,0.09090909090909091,7.076661841813908,3.8088753246289357,3.0847535825792853,4.004493914904124,37.43884892086331,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1781738775,veyru,replace_learned,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,10,0.09090909090909091,6.883457450156516,3.9219600811854276,3.09686513439727,3.754905842223902,27.272727272727273,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780600649|ordered_easy_rounds
veyru/1780960737,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,15,0.5454545454545454,7.474895184238751,4.298849364277233,2.532154471886301,5.457237024078615,17.906103286384976,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780960801,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.8181818181818182,7.551348117175023,4.388847761939086,2.6234660656880715,4.809000338006293,19.854922279792746,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780962385,veyru,resume_expected,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.8181818181818182,7.548751510422806,4.323669385531696,2.5891476193552574,4.94790411307132,18.855614973262032,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780971916,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,16,0.6363636363636364,7.582462625189142,4.375962100151182,2.6015121511714328,4.772890881396949,18.792746113989637,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780972709,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,20,1.0,7.589950172887372,4.345054635379338,2.624204359687889,4.696444981377514,18.939890710382514,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780973260,veyru,resume_expected_no_postmortem,veyru/1780600649,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.9090909090909091,7.576132493072681,4.3410782127121,2.6119280838709162,4.760238381733773,18.597883597883598,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780600649|ordered_easy_rounds
veyru/1780611949,veyru,baseline,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,11,,6.978032794491998,3.0914622743841926,3.348957227435433,2.4738897624464715,48.63934426229508,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
veyru/1781744265,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,12,0.18181818181818182,7.009693326950074,2.8585570412286674,3.326127141591782,2.5193087325564814,53.0,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781744379,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,13,0.2727272727272727,7.1281960665010935,2.9353397836913526,3.2383670354020966,2.8941109883360427,47.85840707964602,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781744609,veyru,replace_cross_family,veyru/1780611949,gpt-5.4,gpt-5.4,closed,opus47,True,250,False,10,10.0,25,15,0.45454545454545453,7.802411640194101,3.328381030543542,3.076361696040502,3.118272497101764,29.686666666666667,protocol_learnability|phase=replace_cross_family|budget=250|model=gpt54|observer=opus47|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781715294,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,16,0.5454545454545454,7.259825645867041,3.487559961227161,3.2540690968016492,2.7844653237956467,39.099173553719005,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781715297,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.6027409290445265,3.493418358312469,3.047622802942136,3.3108521320161564,28.707792207792206,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781717852,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.573079739043962,3.423974217319068,3.0430440475726233,3.3373347228892194,30.944444444444443,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1781725720,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,17,0.6363636363636364,7.683337713925893,3.3878547851601057,3.1900263323740012,2.933247918188728,32.47445255474452,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781725989,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,17,0.6363636363636364,8.0363495752845,3.3226732798253753,3.199789460320782,2.8835859865899467,32.236486486486484,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781726113,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,5,10.0,25,14,0.36363636363636365,7.372828752939938,3.232043425776189,3.1966334847521645,2.8878375725638956,38.231884057971016,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=5|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733508,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,11,0.09090909090909091,7.498557532987287,2.98579592548768,3.345251484030117,2.5590238636729374,39.49618320610687,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733539,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,14,0.36363636363636365,7.970609349217908,3.1684092848644916,3.080814508648994,3.2649930760750405,33.18787878787879,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781733922,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,1,10.0,25,12,0.18181818181818182,7.680695288109057,3.444197613534254,3.010040948675097,3.691985655605283,32.82432432432432,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=1|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738800,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,11,0.09090909090909091,6.5285482238320744,3.0696835680911634,3.6215671305573043,2.058419989853446,63.125,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738812,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,10,0.0,6.553607692718506,3.976692803250624,3.021056137321034,4.681398594191054,48.51724137931034,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1781738997,veyru,replace_learned,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,0,10.0,25,12,0.18181818181818182,6.838803129681086,3.6266955695162673,3.281086026377047,3.3277023841417948,41.49629629629629,protocol_learnability|phase=replace_learned|budget=250|model=gpt54|history=0|src=veyru/1780611949|ordered_easy_rounds
veyru/1780962806,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,17,0.6363636363636364,7.517064527670542,3.1435688517881544,3.2183261667655887,2.6896159854456196,33.976190476190474,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780963314,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.599129909605492,3.2547962726683224,3.186051692459033,2.751950066545202,30.872180451127818,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780964053,veyru,resume_expected,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.5535393898303695,3.3098414853799634,3.17133074868261,2.8027172970806813,29.522058823529413,protocol_learnability|phase=resume_expected|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780945089,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.832209834091955,3.2446846807822483,3.2320058913624883,2.6592384758090817,30.96551724137931,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780945096,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,19,0.8181818181818182,7.544996201992035,3.2912754464205527,3.174987990356799,2.773111912874395,32.09701492537314,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780971847,veyru,resume_expected_no_postmortem,veyru/1780611949,gpt-5.4,gpt-5.4,closed,,True,250,False,10,10.0,25,18,0.7272727272727273,7.56259720993042,3.2986510177258728,3.219404223767915,2.7084718249243647,31.732824427480917,protocol_learnability|phase=resume_expected_no_postmortem|budget=250|model=gpt54|history=10|src=veyru/1780611949|ordered_easy_rounds
veyru/1780612051,veyru,baseline,veyru/1780612051,gpt-5.4,gpt-5.4,closed,,True,250,False,,,15,12,,5.75566264299246,3.591299272729713,2.433380995952469,5.460490283968882,33.18987341772152,protocol_learnability|phase=baseline|budget=250|model=gpt54|rc=15|ordered_easy_rounds
